time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,1.04212146768,0.558481019564,14.3711588267,0.0621055740878,6.12298794931,0.0,1.66279191104,0.809578383601,3.85371699028,0.0363936748657,-0.0953464255303,0.0,425.66006744466716,424.9305966144325,425.51312788914294,426.0276979717645
2.1600000000000015,1.14571425954,0.608528140959,14.6084632654,0.0639652669825,6.11722901042,0.0,1.79081035386,0.858834139993,4.05548253382,0.0170961699973,-0.0972844147456,0.0,486.5070903691793,486.3549698260631,487.4244353051531,485.98026647017235
2.2200000000000015,1.25574799475,0.661045294977,14.8497304939,0.0646507927736,6.11116856292,0.0,1.87743590793,0.891804051737,3.98684712922,-0.00342547685071,-0.109739499677,0.0,402.37325777268643,401.2338440139962,403.42210854677285,401.56453421033194
2.2800000000000016,1.37194196656,0.715868683439,15.0918411801,0.065492405468,6.10492927505,0.0,1.99623015898,0.935641081152,4.08293095016,0.0359871087946,-0.0944436382571,0.0,455.7228163075332,456.9346686232954,455.1971689492893,458.3405429316061
2.3400000000000016,1.49502271997,0.773213571398,15.3377204784,0.0675371567162,6.09971676984,0.0,2.10687760701,0.976019533371,4.11272341208,0.0299616401957,-0.0749225851208,0.0,436.7931669859526,438.41172596901725,435.94818655249173,435.44486585164424
2.4000000000000017,1.62472871697,0.8329792847,15.5848422961,0.069126042721,6.09537387875,0.0,2.21697422663,1.01629815644,4.12443712672,0.0184101301463,-0.0677328190841,0.0,431.05534039668186,431.65831698226924,431.9246361629092,430.9493844094101
2.4600000000000017,1.76192380278,0.895481552676,15.836920403,0.0699577268251,6.09178628367,0.0,2.35642224726,1.06715317294,4.27736029151,0.00271004091772,-0.0473741284156,0.0,475.7988409420633,477.35268662000914,476.62144830492434,475.4197986816375
2.520000000000002,1.90716848556,0.96091019767,16.096198255,0.0708853497011,6.08888104084,0.0,2.485204769,1.11381540884,4.36470614154,0.0332090770374,-0.0505998735111,0.0,458.01102780179036,457.7530100892927,456.64433193883167,459.07103552370046
2.580000000000002,2.05983951263,1.02903477993,16.3589481151,0.0726047270964,6.08526390098,0.0,2.60400583101,1.15714385631,4.39331627293,0.0174944393344,-0.0998712009876,0.0,442.4837345420141,438.40462616063473,440.8374535864598,439.53707993708696
2.640000000000002,2.21946687475,1.09969879384,16.6222236798,0.0732368667035,6.07939038116,0.0,2.71733782017,1.19837332539,4.38233603241,-0.00941768650402,-0.0942041726406,0.0,428.37811794084996,428.85119122597905,428.557384975342,426.26336254597146
2.700000000000002,2.38652289751,1.17302781739,16.8874120305,0.0724695515158,6.07374579528,0.0,2.85159132172,1.24580482987,4.45670364169,-0.0205659154267,-0.0938223530806,0.0,456.4958700762443,456.5190975737719,456.1666141851588,455.2755104882067
2.760000000000002,2.56198469172,1.24926501198,17.1582153457,0.0711747881213,6.06831201979,0.0,2.99750151583,1.29523058074,4.56931454667,-0.0236873343852,-0.0847363470621,0.0,468.9324253803385,469.6313534912111,469.1901691771829,468.9477565046957
2.820000000000002,2.74602560508,1.3283461691,17.4345082615,0.0699281442916,6.06312393021,0.0,3.13751696622,1.3406185971,4.63987571066,-0.0155146287684,-0.0901759062362,0.0,457.66570193323037,457.2265287553147,457.6395343320758,458.28970793203797
2.880000000000002,2.93865917705,1.41015436539,17.7154728496,0.0690049716245,6.05746567761,0.0,3.28394636282,1.38616276335,4.72493087529,-0.0151306151718,-0.104190574439,0.0,463.8804732004663,462.77121936269674,463.58492797016487,463.6152172809316
2.940000000000002,3.1397785874,1.4945517812,17.999784638,0.0676811959285,6.05179187454,0.0,3.42041881697,1.42693963493,4.75170524926,-0.0418947147201,-0.0801410705989,0.0,445.80173061587135,447.75498440001496,447.2469194886458,445.06124001861843
3.000000000000002,3.35019946691,1.5816535569,18.290030269,0.0656491905612,6.0473855297,0.0,3.59379231783,1.47610430519,4.92204595083,-0.0213359340201,-0.0626044435915,0.0,491.17260362817245,492.46789097370583,490.3868975333009,491.91145693532985
3.0600000000000023,3.56937414925,1.67118992546,18.5833339322,0.0645669852436,6.04351770903,0.0,3.71225772478,1.50833681299,4.85484107141,-0.0121430815301,-0.0684666266798,0.0,419.4625837439642,418.94975049836313,417.0855730144679,417.88787234826066
3.1200000000000023,3.79667522424,1.76289690776,18.8765762733,0.063733594115,6.03946181189,0.0,3.86460404368,1.54842926496,4.91930648595,-0.0176345966166,-0.0659166514496,0.0,461.7841843268276,461.9820851484987,461.25777345457203,460.82393288776785
3.1800000000000024,4.03409051028,1.85722131083,19.1773384004,0.0633574039195,6.03530080783,0.0,4.04929820989,1.59554297621,5.10483950658,0.0100658794751,-0.0772911164108,0.0,499.79964231744066,498.96670217761437,497.9719732122886,499.99454950462047
3.2400000000000024,4.2814993008,1.95407408632,19.484636803,0.063696532079,6.03111591575,0.0,4.19784361179,1.63287989595,5.1379435087,-0.00509005448919,-0.0578265627706,0.0,454.4008066302484,455.95508142173577,456.38705298240916,455.1754521909067
3.3000000000000025,4.53830301228,2.05327240373,19.7955806424,0.0631620617488,6.0283455986,0.0,4.36227409357,1.67362230836,5.22609963392,-0.0179139801506,-0.0295377965436,0.0,472.43416824905586,474.6094267152946,474.3176626252487,473.33171116585874
3.3600000000000025,4.80375136081,2.15459669779,20.1070457457,0.0618957050283,6.02648481929,0.0,4.4860435559,1.70375326159,5.15624241456,-0.028406647988,-0.0341392486083,0.0,424.7037414744301,424.3084152454229,424.0554555897452,423.1529124118457
3.4200000000000026,5.07737653118,2.25787851837,20.4171690735,0.0603100681718,6.02434727933,0.0,4.63474442355,1.73877885932,5.1808462645,-0.0227369556535,-0.0387770577362,0.0,454.87443384849905,454.5022727303391,454.96067118883366,455.41435543784473
3.4800000000000026,5.36028993133,2.36331106377,20.7301075994,0.0600194718719,6.0219094951,0.0,4.79561840007,1.7755125202,5.24980273555,0.0174716109975,-0.0446184096176,0.0,469.96348987580626,469.5096477492843,468.03422840902505,471.15389197035176
3.5400000000000027,5.65202891529,2.47075514027,21.0440284487,0.061028069524,6.01892157895,0.0,4.92907434785,1.80602009071,5.21413855879,0.0154527720633,-0.0629571926432,0.0,438.2570183071571,436.72801282998546,437.5546566243032,437.3864350568675
3.6000000000000028,5.95253546055,2.58020889444,21.3585178948,0.0620854430812,6.0151257373,0.0,5.08785866053,1.84247676665,5.2681896228,0.0216435146522,-0.0638845759006,0.0,467.2766277455371,467.20162011252506,465.821326931926,466.3052033141882
3.660000000000003,6.26155774456,2.69162950956,21.6724204545,0.0635053407063,6.01163512598,0.0,5.2130372523,1.87163728594,5.195311134,0.027428511545,-0.0486898058246,0.0,425.43849383503726,426.7352547568884,426.85663933318017,427.35024082449434
3.720000000000003,6.57939289378,2.80511314066,21.9865425607,0.0653783470467,6.00988998587,0.0,5.38130017294,1.91126206104,5.27466829498,0.0378815199416,-0.00545814716445,0.0,473.9385773120853,477.24994697113783,475.3731435738003,476.1738934976173
3.780000000000003,6.90642088906,2.92080184944,22.302250357,0.067708136115,6.00925341451,0.0,5.51944261197,1.94520141881,5.24884903088,0.0406615437747,-0.023678762736,0.0,443.41759716380506,441.91795974472154,444.6960276311434,444.92448882177683
3.840000000000003,7.24134123591,3.03847487995,22.6150998591,0.0704960523885,6.00806633016,0.0,5.64450864388,1.9774315211,5.17960649804,0.0560866849261,-0.0129555399064,0.0,429.69228666544444,430.6006210647587,428.0180490258566,429.33048463157854
3.900000000000003,7.58368701632,3.15811143657,22.9236036169,0.0740435934613,6.00710751719,0.0,5.76692432442,2.01071818591,5.10403440544,0.0645975948905,-0.022844082542,0.0,427.913649470619,427.0708922066438,425.98512817123463,426.71507472040963
